DHT_TEMP_C,DHT_RH,BME_TEMP_C,BME_RH,Pressure_hPa,RH_ERROR(Target)
26.1,93,25.85,90.41,1006.25,2.59
25.9,92.4,25.56,90.42,1006.74,1.98
25.9,92.7,25.58,90.19,1006.68,2.51
25.9,91.5,25.54,89.39,1006.72,2.11
25.9,92.8,25.57,90.47,1006.71,2.33
25.9,93,25.57,90.7,1006.73,2.3
25.9,93.2,25.55,90.78,1006.73,2.42
25.9,93.3,25.51,90.75,1006.72,2.55
25.8,93.1,25.46,90.75,1006.73,2.35
25.8,93.2,25.43,90.69,1006.75,2.51
25.7,93.2,25.41,90.78,1006.7,2.42
25.8,93.2,25.4,90.96,1006.77,2.24
25.7,93.4,25.4,91.08,1006.78,2.32
25.7,93.3,25.4,91.15,1006.79,2.15
25.7,93.3,25.4,91.24,1006.79,2.06
25.7,93.4,25.4,91.15,1006.75,2.25
25.7,93.4,25.39,91.26,1006.78,2.14
25.7,93.4,25.39,91.23,1006.79,2.17
25.7,93.5,25.38,91.1,1006.75,2.4
25.7,93.9,25.42,91.49,1006.79,2.41
25.7,94,25.45,91.5,1006.71,2.5
25.7,93.8,25.42,91.42,1006.74,2.38
25.7,93.7,25.4,91.41,1006.73,2.29
25.7,93.8,25.39,91.54,1006.79,2.26
25.7,93.9,25.38,91.49,1006.78,2.41
25.7,93.8,25.35,91.45,1006.78,2.35
25.6,93.7,25.33,91.33,1006.75,2.37
25.6,93.7,25.33,91.47,1006.75,2.23
25.6,93.7,25.3,91.39,1006.76,2.31
25.6,93.5,25.28,91.22,1006.79,2.28
25.6,93.9,25.27,91.5,1006.78,2.4
25.6,93.8,25.27,91.52,1006.81,2.28
25.5,93.9,25.27,91.5,1006.8,2.4
25.5,93.7,25.23,91.39,1006.8,2.31
25.5,93.6,25.21,91.37,1006.82,2.23
25.5,93.8,25.17,91.48,1006.8,2.32
25.5,93.7,25.16,91.39,1006.85,2.31
25.4,93.7,25.14,91.56,1006.79,2.14
25.5,94,25.15,91.57,1006.86,2.43
25.4,94,25.15,91.65,1006.85,2.35
25.4,94,25.16,91.64,1006.82,2.36
25.5,94.1,25.14,91.52,1006.88,2.58
25.4,94.1,25.13,91.59,1006.87,2.51
25.4,93.8,25.1,91.55,1006.91,2.25
25.4,93.7,25.1,91.52,1006.84,2.18
25.4,94,25.09,91.64,1006.84,2.36
25.4,93.9,25.08,91.54,1006.89,2.36
25.4,94.2,25.08,91.7,1006.9,2.5
25.4,94.2,25.08,91.7,1006.88,2.5
25.3,94.2,25.07,91.75,1006.87,2.45
25.3,94,25.04,91.63,1006.88,2.37
25.3,94.1,25.02,91.8,1006.91,2.3
25.3,93.9,25,91.61,1006.88,2.29
25.3,94.2,25,91.73,1006.89,2.47
25.3,94.2,25,91.77,1006.91,2.43
25.3,94.4,25.03,92.04,1006.9,2.36
25.3,94.5,25.03,91.9,1006.88,2.6
25.3,94.3,25.01,91.71,1006.87,2.59
25.3,94.4,25,91.65,1006.95,2.75
25.2,94.3,25,91.74,1006.93,2.56
25.3,94.4,25.01,91.82,1006.85,2.58
25.2,94.2,25,91.86,1006.93,2.34
25.3,94.2,24.99,91.81,1006.95,2.39
25.3,94.5,25.01,91.98,1006.92,2.52
25.3,94.1,24.99,91.87,1006.92,2.23
25.3,94.2,24.97,91.85,1006.92,2.35
25.2,94.4,24.97,91.91,1006.96,2.49
25.2,94.3,24.95,91.91,1006.96,2.39
25.2,94.4,24.95,91.92,1006.95,2.48
25.3,94.4,24.94,91.88,1006.98,2.52
25.2,94.3,24.92,91.82,1006.94,2.48
25.2,94.5,24.91,91.81,1006.96,2.69
25.2,94.4,24.91,92.05,1006.97,2.35
25.2,94.3,24.88,91.8,1006.95,2.5
25.2,94.6,24.91,92.14,1006.95,2.46
25.2,94.3,24.92,92.09,1006.97,2.21
25.2,94.4,24.91,91.93,1006.95,2.47
25.2,94.4,24.88,91.88,1006.91,2.52
25.2,94.4,24.9,91.96,1006.92,2.44
25.2,94.6,24.91,92.02,1006.97,2.58
25.2,94.4,24.89,91.84,1006.97,2.56
25.1,94.6,24.91,92.17,1006.97,2.43
25.2,94.7,24.94,92.21,1006.9,2.49
25.2,94.5,24.92,92.11,1007.01,2.39
25.2,94.5,24.89,91.92,1007.02,2.58
25.1,94.4,24.88,91.94,1006.97,2.46
25.2,94.5,24.88,91.88,1007.01,2.62
25.2,94.5,24.87,91.89,1007.01,2.61
25.2,94.2,24.87,91.74,1007.03,2.46
25.2,94.7,24.89,92.08,1007.02,2.62
25.2,94.5,24.89,92.06,1006.98,2.44
25.2,94.6,24.88,92.05,1007,2.55
25.1,94.7,24.88,92.06,1006.98,2.64
25.1,94.8,24.87,91.99,1007.02,2.81
25.1,94.6,24.84,92.02,1007.05,2.58
25.1,94.6,24.86,92.21,1007.03,2.39
25.1,94.7,24.85,92.2,1007.03,2.5
25.1,94.8,24.85,92.21,1007.08,2.59
25.1,94.7,24.83,92.13,1007.06,2.57
25.1,94.7,24.82,92.09,1007.04,2.61
25.1,94.6,24.81,92.1,1007.04,2.5
25.1,94.8,24.82,92.28,1007.09,2.52
25.1,94.9,24.85,92.39,1007.09,2.51
25.1,94.9,24.85,92.28,1007.14,2.62
25.1,94.8,24.84,92.15,1007.1,2.65
25.1,94.7,24.83,92.22,1007.13,2.48
25.1,94.8,24.83,92.27,1007.11,2.53
25.1,94.9,24.84,92.19,1007.16,2.71
25.1,94.9,24.8,92.17,1007.12,2.73
25.1,94.7,24.8,92.19,1007.09,2.51
25.1,94.8,24.81,92.26,1007.15,2.54
25.1,94.8,24.81,92.29,1007.15,2.51
25.1,94.7,24.81,92.32,1007.15,2.38
25.1,94.9,24.81,92.34,1007.15,2.56
25.1,94.9,24.81,92.24,1007.13,2.66
25.1,94.8,24.8,92.32,1007.16,2.48
25.1,94.8,24.81,92.29,1007.16,2.51
25.1,94.9,24.79,92.17,1007.17,2.73
25.1,94.8,24.8,92.21,1007.13,2.59
25.1,94.8,24.8,92.25,1007.17,2.55
25.1,94.7,24.81,92.3,1007.16,2.4
25.1,94.7,24.8,92.25,1007.14,2.45
25.1,94.7,24.8,92.19,1007.2,2.51
25.1,94.8,24.83,92.32,1007.2,2.48
25.1,95,24.83,92.29,1007.21,2.71
25.1,94.7,24.83,92.21,1007.21,2.49
25.1,94.8,24.83,92.22,1007.21,2.58
25.1,94.7,24.83,92.22,1007.24,2.48
25.1,94.8,24.82,92.14,1007.22,2.66
25.1,94.8,24.82,92.34,1007.21,2.46
25.1,94.9,24.82,92.26,1007.25,2.64
25.1,94.9,24.83,92.41,1007.27,2.49
25.1,94.9,24.83,92.33,1007.28,2.57
25.1,94.9,24.82,92.36,1007.26,2.54
25.1,95,24.84,92.44,1007.29,2.56
25.1,95,24.82,92.42,1007.29,2.58
25.1,95,24.83,92.34,1007.34,2.66
25.1,94.9,24.82,92.33,1007.31,2.57
25.1,94.9,24.81,92.39,1007.32,2.51
25.1,95,24.81,92.42,1007.32,2.58
25.1,94.9,24.81,92.4,1007.37,2.5
25.1,94.8,24.81,92.46,1007.31,2.34
25.1,94.9,24.8,92.35,1007.31,2.55
25.1,95.2,24.81,92.4,1007.35,2.8
25.1,95,24.81,92.47,1007.35,2.53
25.1,95.2,24.8,92.39,1007.35,2.81
25.1,95.1,24.8,92.48,1007.31,2.62
25,95.1,24.79,92.51,1007.3,2.59
25.1,95,24.78,92.47,1007.32,2.53
25,95,24.76,92.48,1007.34,2.52
25.1,95,24.78,92.56,1007.34,2.44
25.1,95,24.79,92.58,1007.39,2.42
25,95.1,24.77,92.5,1007.43,2.6
25.1,95,24.78,92.46,1007.42,2.54
25.1,95.1,24.76,92.44,1007.39,2.66
25.1,95.1,24.78,92.5,1007.44,2.6
25,95,24.77,92.53,1007.46,2.47
25.1,95.2,24.77,92.58,1007.5,2.62
25,95.2,24.76,92.56,1007.44,2.64
25,95.1,24.75,92.53,1007.43,2.57
25,95.2,24.73,92.57,1007.49,2.63
25,95.1,24.72,92.57,1007.46,2.53
25,95.2,24.72,92.57,1007.54,2.63
25,95.1,24.72,92.58,1007.53,2.52
25,95,24.72,92.64,1007.54,2.36
25,95,24.72,92.56,1007.53,2.44
25,95.1,24.73,92.58,1007.55,2.52
25,95.2,24.75,92.67,1007.55,2.53
25,95.1,24.74,92.65,1007.6,2.45
25,95.1,24.73,92.62,1007.59,2.48
25,95.3,24.75,92.69,1007.59,2.61
25,95.3,24.74,92.68,1007.58,2.62
26.6,86.7,26.78,81.81,1008.54,4.89
26.9,85.5,27.16,80.49,1008.56,5.01
27.2,84.4,27.11,80.24,1008.32,4.16
27.4,84.1,27.28,79.52,1008.31,4.58
27.4,83.9,27.3,79.37,1008.32,4.53
27.5,83.6,27.39,79.25,1008.3,4.35
27.6,83.4,27.41,79.02,1008.32,4.38
27.8,82.5,27.55,78.55,1008.26,3.95
27.9,82.4,27.58,78.45,1008.25,3.95
25.5,88.4,25.57,84.24,1008.61,4.16
25.5,89.4,25.63,85.02,1009.38,4.38
25.8,88.8,25.88,83.89,1009.42,4.91
25.9,88.4,25.97,83.5,1009.39,4.9
26,88,26.02,83.26,1009.45,4.74
26.1,87.6,26.05,83.08,1009.48,4.52
26.1,87.6,26.08,82.88,1009.34,4.72
26.1,87.4,26.09,82.84,1009.41,4.56
26.2,87.3,26.11,82.75,1009.41,4.55
26.2,87.2,26.12,82.65,1009.37,4.55
26.2,87.1,26.13,82.68,1009.37,4.42
26.2,86.8,26.24,82.63,1009.35,4.17
26.3,87,26.26,82.4,1009.42,4.6
